name,Closed Notice_Holiday,Emergency Room_Day_Operation Status,Emergency Room_Night_Operation Status,Consultation Start Time_Sunday,Consultation End Time_Sunday,Consultation Start Time_Monday,Consultation End Time_Monday,Consultation Start Time_Tuesday,Consultation End Time_Tuesday,Consultation Start Time_Wednesday,Consultation End Time_Wednesday,Consultation Start Time_Thursday,Consultation End Time_Thursday,Consultation Start Time_Friday,Consultation End Time_Friday,Consultation Start Time_Saturday,Consultation End Time_Saturday
논현신경과의원,전부휴진,N,N,,,930,1830,930,1830,930,1830,1400,2030,930,1830,930,1400
서현석정형외과의원,종일 휴진,N,N,,,900,1800,900,2000,900,1800,900,2000,900,1800,900,1330
정인복지의료생협 정인의원,변동,N,N,,,1000,1800,1000,1800,1000,2030,,,1000,1800,1000,1330
팔팔신경외과의원,,N,N,,,900,630,900,630,900,630,900,630,900,630,930,1400
박인호피부과의원,공휴일별 진료유무 상이(응급센터/인공신장실 제외),Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1230
연세열린의원,전부 휴진(응급의료센터 이용 가능),Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1230
아이엠정형외과의원,전부휴진,Y,Y,,,900,1730,900,1730,900,1730,900,1730,900,1730,,
청라밝은의원,24시간 응급실 진료,Y,Y,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230
행신현대의원,전부휴진,Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1200
사랑소아청소년과의원,전부 휴진,Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1230
서울온의원,전부휴진,Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1230
서울마디의원,휴진,Y,Y,,,830,1700,830,1700,830,1700,830,1700,830,1700,830,1200
서울꾸러기365의원,전부 휴진,Y,Y,,,830,1700,830,1700,830,1700,830,1700,830,1700,830,1200
연세클리어의원,휴무,Y,Y,,,900,1700,900,1700,900,1700,900,1700,900,1700,900,1300
오월희망의원,휴무,Y,Y,,,830,1700,830,1700,830,1700,830,1700,830,1700,830,1200
성모에스마취통증의학과의원,휴무,Y,Y,,,900,1700,900,1700,900,1700,900,1700,900,1700,,
드림모아의원,,N,N,,,930,1630,930,1630,930,1630,930,1630,930,1630,930,1200
서울수이비인후과의원,,Y,Y,900,1700,900,1700,900,1700,900,1700,900,1700,900,1230,,
고은미인의원,전부 휴진,Y,Y,,,900,1730,900,1700,900,1700,900,1700,900,1700,900,1300
행복한서울의원,외래 진료과 휴진. 응급실 이용 가능,Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,900,1200
올바른정형외과의원,"외래 휴진, 응급실 운영",Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1230
서울밝은안과의원,휴진,Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1230
아이고운소아청소년과의원,전부 휴진,Y,Y,,,900,1700,900,1700,900,1700,900,1700,900,1700,900,1200
한사랑안과의원,화상진료 응급실 24시간 운영(연중무휴),Y,Y,0,2400,830,1630,830,1630,830,1630,830,1630,830,1630,0,2400
솔소아청소년과의원,,Y,Y,,,910,1700,910,1700,910,1700,910,1700,910,1700,910,1230
원당오케이마취통증의학과의원,,Y,Y,,,830,1700,830,1700,830,1700,830,1700,830,1700,830,1200
Y정신건강의학과의원,,Y,Y,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230
아이웰봄 소아청소년과의원,전부 휴진,Y,Y,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230
솔빛소아청소년과의원,전부휴진,Y,Y,,,900,1740,900,1730,900,1740,900,1730,900,1740,900,1300
좋은샘가정의학과의원,휴뮤,Y,Y,,,800,1730,800,1730,800,1730,800,1730,800,1730,900,1200
별내참사랑의원,"전부휴진 (단, 24시간 응급실진료)",Y,Y,,,900,1800,900,1700,900,1700,900,1700,900,1700,900,1300
장그린내과의원,,Y,Y,,,900,1800,900,1700,900,1700,900,1700,900,1700,900,1300
분당톡스앤필의원,전부 휴진,Y,Y,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230
광교내과의원,전부 휴진,Y,Y,,,930,1800,930,1800,930,1800,930,1800,930,1800,930,1700
편안내과의원,,Y,Y,,,830,1700,830,1700,830,1700,830,1700,830,1700,900,1200
고윤희산부인과외과의원,전부 휴진,Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1300
영내과의원,휴무,Y,Y,0,2400,830,1730,830,1730,830,1730,830,1730,830,1730,830,1330
일산미래내과의원,전부 휴진,Y,Y,,,830,1700,830,1700,830,1700,830,1700,830,1700,830,1200
안성신통마취통증의학과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,,
삼성메디의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,,
병점정형외과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,,
꼬꼬마소아청소년과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,,
구리정형외과의원,대체.임시공휴일은 오후5시30분이후/ 이외공휴일 12시50분이후,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1250
바른서울이비인후과의원,전부휴진,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1200
아임스타의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,,
조윤성이비인후과의원,,N,N,0,0,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
인계365힐링의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1200
광명우신의원,당직 진료 (오전 진료),N,N,,,730,1700,730,1700,730,1700,730,1700,730,1700,730,1300
서정성세의원,오전진료,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1600
연세항통의원,외래응급실운영,N,Y,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1230
일산모든내과의원,휴무,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,,
365편한내과의원,휴무,Y,Y,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
한강정신건강의학과의원,당직의 근무,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
마음속내과 의원,전부휴진,N,N,,,930,1700,930,1700,930,1700,930,1700,930,1700,900,1500
병점탑내과의원,휴무,N,Y,,,930,1800,930,1800,930,1800,930,1800,930,1800,930,1600
속사랑내과의원,,Y,Y,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300
안산무지개연합의원,,N,Y,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
골드정형외과의원,13시 이후,N,N,,,,,,,,,,,,,,
소하진내과의원,정상진료 혹은 응급실 진료,Y,Y,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
싱싱가정의원,진료가능,Y,Y,0,0,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
그릿시내내과의원,,N,N,900,1300,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600
권선연세내과의원,,N,N,900,1300,900,2000,900,2000,900,2000,900,2000,900,2000,900,1800
밀라비의원,휴무,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
일산차앤박피부과의원,응급실 24시간 진료,Y,Y,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1230
SJ美의원,오전 9시~ 오후 1시,N,N,900,1300,830,1700,830,1700,830,1700,830,1700,830,1700,900,1300
모래내굿모닝내과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
향남봄소아청소년과의원,휴무,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230
광교신경과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
남양뉴타운외과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
365아이맘의원,24시간 수술 가능,Y,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
파크뷰의원,전부 휴진,N,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300
척척정형외과의원,휴진,N,N,,,800,1700,800,1700,800,1700,800,1700,800,1700,800,1230
휴먼피부과의원 청라점,해당없음,N,N,,,,,,,,,,,,,,
송도센트럴이비인후과의원,휴진,N,N,,,800,1700,800,1700,800,1700,800,1700,800,1700,800,1400
조정훈유바외과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
더그레이스의원,휴진,N,N,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1300
이화여성의원,09시00분~13시00분,N,N,,,,,,,,,,,,,,
삼성행복한내과의원,휴무,N,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1500
빛안과의원,,N,N,0,0,930,1800,930,1800,930,1800,930,1800,930,1800,930,1430
서울탑내과의원,,N,N,0,2400,0,2400,0,2400,0,2400,0,2400,0,2400,0,2400
한평주정신건강의학과의원,전부 휴진,N,N,,,830,1730,830,1730,830,1730,830,1730,830,1730,900,1300
연세권마취통증의학과의원,,N,Y,2400,900,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1300,1300
고려웰가정의학과의원,전부 휴진,Y,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
더우리들신경외과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
365키즈소아청소년과의원,전부 휴진,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230
로데오소아청소년과의원,휴진(병동은 운영),N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
연합한강내과의원,전부 휴진,N,N,,,1400,1700,1400,1700,1400,1700,1400,1700,1400,1700,800,1300
드림산부인과의원,전부 휴진 (대체휴일 제외),N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
우성안과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
단아한미인의원,"산부인과: 당직의 09:00 ~ 13:00 진료/ 소아과, 내과, 유방외과 휴진",N,N,900,1300,900,1900,900,1900,900,1900,900,1900,900,1900,830,1600
연세플러스소아청소년과의원,,N,N,,,,,,,,,,,,,,
엘키즈의원,공휴일 진료시간 10:00 ~ 17:30(병원문의),N,N,1200,1800,900,2400,900,2400,900,2400,900,2400,900,2400,900,2200
가좌우리의원,진료시간 : 08시30분~12시30분,N,N,830,1230,830,2000,830,2000,830,2000,830,2000,830,2000,830,1530
삼성바른정형외과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
정민호샤인의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
봉봉가정의학과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
장안속내과의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
마음행복정신건강의학과의원,전부휴진,N,N,,,830,1730,830,1730,830,1730,830,1730,830,1730,,
이은신경외과의원,오전09:00~오후13:00,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
미래성모이비인후과의원,전부휴진,N,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
광교윌내과의원,홈페이지 참조,N,N,,,830,2000,830,2000,830,2000,830,2000,830,2000,900,1500
장튼튼내과의원,법정공휴일 10:00 ~ 16:00,N,N,,,1000,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1700
고은맘소아청소년과의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
한그루 소아청소년과 의원,,N,N,,,1100,2000,1100,2000,1100,1900,1100,2000,1100,2000,1000,1500
서재서울이비인후과의원,전부 휴진,N,N,,,820,1720,820,1720,820,1720,820,1720,820,1720,,
화서의원,전부 휴진,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1300
연세맑은내과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
향산제이메디컬의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
연세정의원,전부휴진,N,N,,,900,2000,900,2000,900,2000,900,2000,900,2000,900,1300
서울아산정형외과의원,설날 및 추석 당일만 휴진,N,N,900,1700,900,2200,900,2200,900,2200,900,2200,900,2200,900,1700
청담더블유안과의원,,N,N,,,,,,,,,,,,,,
코뿔소이비인후과의원,,N,N,900,1300,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
백세미래의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1330
서봉수내과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
콕마취통증의학과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
더원마취통증의학과의원,,N,N,0,2400,0,2400,0,2400,0,2400,0,2400,0,2400,0,2400
박홍용성형외과의원,전부 휴진,N,N,,,900,1800,900,1700,900,1700,900,1700,900,1700,900,1300
연세선내과의원,전부휴진,N,N,,,930,2100,930,1830,930,1830,930,1830,930,1830,930,1330
포에버 의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
연세88마취통증의학과의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
세인트여성의원,전부휴진(응급수술 24시간 연중무휴),N,Y,,,900,2100,900,1800,900,2100,900,1800,900,1800,900,1300
제일편한내과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
더샵조은의원,전부 휴진,Y,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1200
정 의원,휴무,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1230
위시티아름다운의원,전부휴진(응급실은 24시간 운영),Y,Y,,,,,,,,,,,,,,
인천성모내과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1500
아이메디컬의원,휴무,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
바로새움정형외과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
서울백내과의원,09:00 ~ 14:00,N,N,1400,1800,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
휴내과의원,전부휴진,N,N,,,830,1630,830,1630,830,1630,830,1630,830,1630,830,1130
미즈피아산부인과의원,,N,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1500
연세모두소아청소년과의원,오후 5시 이후,Y,Y,900,1700,900,2100,900,1730,900,2100,900,1730,900,2100,900,1700
호매실드림내과의원,,N,N,,,,,,,,,,,,,,
삼성21세기통증의학과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
동탄호수소아청소년과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
마음찬정신건강의학과의원,휴진,N,N,,0,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
삼성바른내과의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
구월성모정신건강의학과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
광교365메디컬의원,유동적,N,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300
서울더블유(W)내과의원,휴무,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
이샘별소아청소년과의원,전부 휴진,N,N,,,900,1700,900,1700,900,1700,900,1700,900,1700,900,1300
봉담삼육오웰의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
분당삼성내과의원,전부휴진,Y,Y,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
연세은혜산부인과의원,24시간 진료,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
연세밝은내과의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
다산길내과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
삼성참편한내과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
파주맑은이비인후과의원,전부 휴진,Y,Y,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
수지베스트내과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
서울윤가정의학과의원,17시 이후 휴진,N,N,900,1700,900,2200,900,2200,900,2200,900,2200,900,2200,900,1700
이세환마취통증의학과의원,전부휴진,N,N,0,0,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
해수소중한아이정신건강의학과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1500
아산우리소아청소년과의원,전부 휴진,N,N,,,,,,,,,,,,,,
서울늘편한내과의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1500
마디조아의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1230
세솔메디컬의원,전부 휴무,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
밀레니엄서울내과의원,전부휴진,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1200
시흥안심정형외과의원,전부휴진,N,N,,,900,1730,900,1700,900,1700,900,1700,900,1700,,
처음처럼내과의원,휴진,N,N,,,,,,,,,,,,,,
365다봄의원,전부 휴진,N,N,,,930,1730,930,1730,930,1730,930,1730,930,1730,930,1200
맑은수내과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
부천안과의원,외래 진료-오전9시~오후1시까지,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
엠공일의원,전부휴진,N,N,0,0,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
서울유이비인후과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1500
더바른피부과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
미사탑재활의학과의원,휴무,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1230
제이더블유(JW)장우혁정형외과의원,전부 휴진,N,N,,,,,,,,,,,,,,
정왕연세소아청소년과의원,전부 휴진,N,N,,,930,1700,930,1700,930,1700,930,1700,930,1700,,
은계성모정형외과의원,,N,N,,,,,,,,,,,,,,
역곡정형외과의원,전부 휴진,N,N,,,900,1700,900,1700,900,1700,900,1700,900,1700,900,1500
에스케이가정의학과의원,,N,N,,,,,,,,,,,,,,
정성정형외과의원,전부휴진,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1200
연세차온정형외과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
서울문정형외과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
늘봄이비인후과의원,전부 휴진,N,N,0,0,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
미래이비인후과소아청소년과의원,,N,N,,,,,,,,,,,,,,
하루외과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
일산심내과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
원종마취통증의학과의원,전부 휴진,N,N,,,900,1800,900,1700,900,1700,900,1700,900,1700,,
연세미래이비인후과의원,휴진,N,N,,,900,1800,900,1730,900,1730,900,1730,900,1730,900,1300
화서마디재활의학과의원,전부휴진,N,N,,,830,1730,830,1730,830,1730,830,1730,830,1730,830,1230
중앙코끼리소아청소년과의원,전부휴진,N,N,,,900,1700,900,1700,900,1700,900,1700,900,1700,900,1300
365열린메디컬의원,휴진,N,N,,,,,,,,,,,,,,
하트봄내과의원,,N,N,,,,,,,,,,,,,,
이재우마취통증의학과의원,휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,,
다본재활의학과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1200
한결피부과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
송도키즈소아청소년과의원,,N,N,,,,,,,,,,,,,,
수지연세본신경외과의원,휴진,N,N,,,900,1700,900,1700,900,1700,900,1700,900,1700,,
방글소아청소년과의원,전부휴진,N,N,,,900,1700,900,1700,900,1700,900,1700,900,1700,900,1100
부평국민정형외과의원,,N,N,,,,,,,,,,,,,,
은계바른정형외과의원,휴무,N,N,,,900,1500,900,1500,900,1500,900,1500,900,1500,900,1200
더스마트의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,,
일산주엽톡스앤필의원,전부 휴진,N,N,,,,,,,,,,,,,,
연세힐링정신건강의학과의원,,N,N,,,,,,,,,,,,,,
레이크봄봄이비인후과의원,전부 휴진,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230
레이크봄봄피부과의원,,N,N,,,,,,,,,,,,,,
연세이음정형외과의원,전부휴진,N,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,,
스페셜정형외과의원,,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
제니스본튼튼의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
박샘내과의원,전부 휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,,
박재정내과의원,,N,N,,,,,,,,,,,,,,
성남센트럴안과의원,,N,N,,,,,,,,,,,,,,
바른아산내과의원,전부휴진,N,N,,,,,,,,,,,,,,
닥터윤정신건강의학과의원,,N,N,,,,,,,,,,,,,,
연세나은신경과의원,,N,N,,,,,,,,,,,,,,
분당정자역정형외과의원,전부 휴진,N,N,,,,,,,,,,,,,,
소하연합내과의원,정상근무,N,N,0,24,0,2400,0,2400,0,2400,0,2400,0,2400,0,24
평촌센트럴소아청소년과의원,전부휴진,N,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
원종우리내과의원,휴진,N,N,,,900,1700,900,1630,900,1630,900,1630,900,1630,900,1130
