name,Closed Notice_Holiday,Emergency Room_Night_Operation Status,Consultation Start Time_Sunday,Consultation End Time_Sunday,Consultation Start Time_Monday,Consultation End Time_Monday,Consultation Start Time_Tuesday,Consultation End Time_Tuesday,Consultation Start Time_Wednesday,Consultation End Time_Wednesday,Consultation Start Time_Thursday,Consultation End Time_Thursday,Consultation Start Time_Friday,Consultation End Time_Friday,Consultation Start Time_Saturday,Consultation End Time_Saturday
누리연합소아청소년과의원,,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
안산윤내과의원,전부휴진,N,,,830,1800,830,1800,830,1800,830,1800,830,1800,830,1400
광교상쾌한이비인후과의원,전부 휴진,N,,,900,1830,900,1830,900,1300,900,1830,900,1830,900,1300
다산지아이내과의원,,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
비전안과의원,전부휴진,N,,,,,1400,1830,900,1200,900,1200,900,1830,,
365장편한호내과의원,오전진료(9-1시),N,900,1300,900,1800,900,1800,900,1300,900,1800,900,1800,900,1300
이승철신경외과의원,전부 휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
하늘정형외과의원,,N,0,2400,900,2400,900,2400,900,2400,900,2400,900,2400,900,2400
갈매우리내과의원,전부휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
성모브이아이피신경외과의원,전부 휴진,N,,,900,1800,900,2000,900,1300,900,1800,900,1800,900,1300
미사봄내과의원,전부 휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
루카스건강검진센터루카스내과의원,전부 휴진,N,,,900,1700,900,1700,900,1700,900,1700,900,1700,900,1300
야탑내과의원,전부휴진,Y,0,0,830,1830,830,1830,830,1830,830,1830,830,1830,0,0
부평연세비뇨기과의원,휴진,Y,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1330
박민호내과의원,휴진,N,,,830,1800,830,1800,830,1800,830,1800,830,1800,830,1230
정왕매일의원,,N,900,1800,900,2000,900,2000,900,2000,900,2000,900,2000,900,1800
동탄메디365의원,오후 2시 이후,N,900,1400,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
수원신경정신과의원,,N,0,0,930,630,930,630,930,630,930,1400,930,630,930,1400
서울휴내과이비인후과의원,전부휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1330
김은아의건강한내과의원,,N,,,900,1800,900,1800,900,1300,900,1800,900,1800,900,1300
선부재활의학과의원,,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
용인서울안과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
바른삼성이비인후과의원,,N,,,900,1900,900,1900,900,1300,900,1900,900,1900,900,1300
김앤서내과의원,전부 휴진,N,,,830,1800,830,1800,830,1300,830,1800,830,1800,830,1300
동인성모정형외과의원,휴진(대체공휴일제외),N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400
위(WE)튼튼내과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
코앤코이비인후과의원,전부 휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400
미사늘편한내과의원,전부 휴진,N,,,900,2000,900,1900,900,1900,900,1900,900,1900,830,1300
이삭정신건강의학과의원,,N,,,930,1830,930,1830,,,930,1830,930,1830,930,1400
일산마두정형외과의원,휴진,N,,,900,1900,900,2000,900,1900,,,900,2000,900,1300
서울연합이비인후과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600
동탄이소아청소년과의원,오후 1시 이후,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
제이탑정형외과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
스마일이비인후과의원,전부 휴진,N,,,900,2000,900,1900,900,1900,900,2000,900,1900,900,1400
연세믿음내과의원,전부 휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400
시흥센트럴이비인후과의원,,N,,,830,1830,830,1830,830,1830,830,1830,830,1830,830,1330
심우정신건강의학과의원,전부 휴진,N,,,1000,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400
서울아이비에프여성의원,휴진,N,,,730,1630,730,1630,730,1630,730,1630,730,1630,740,1400
다편안마취통증의학과의원,공휴일 휴진/ 대체공휴일 휴진,N,,,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,,
연세신통의원,전부 휴진,N,0,0,900,1830,900,1830,900,1830,900,1830,900,1830,900,1730
탁월한내과의원,전부휴진,N,,,830,1900,830,1900,830,1900,830,1900,830,1900,800,1330
연세바른마취통증의학과의원,휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
이춘수정신건강의학과의원,전부 휴진,N,,,930,1830,930,1830,930,1830,930,1830,930,1830,930,1300
네이버부속의원,전부 휴진,N,,,930,600,930,600,930,600,930,600,930,600,,
동탄역튼튼척의원,휴진,N,,,900,1900,900,2030,900,1900,900,2030,900,1900,900,1300
닥터최정신건강의학과의원,전부 휴진,N,,,930,1900,930,1900,,,930,1900,930,1900,830,1300
한양솔가정의학과의원,,N,,,830,1800,830,1800,830,1800,830,1800,830,1800,830,1300
입북삼성가정의학과의원,전부 휴진,N,,,800,1830,830,1830,830,1830,1200,1830,830,1830,830,1330
이상칠내과의원,,N,,,,,,,,,,,,,,
송우밝은안과의원,전부 휴진,N,,,900,1800,900,1800,900,1300,900,1800,900,1800,900,1300
편안한연합의원,설 추석연휴 휴진,N,1000,1300,830,2000,830,2000,830,1230,830,2000,830,2000,830,1230
행복소아청소년과의원,진료시간 09시00분~13시00분,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300
연세혜인내과의원,휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,830,1300
주안지수내과의원,,N,,,830,1900,830,1900,830,1300,830,1900,830,1900,830,1400
더바른신경외과의원,휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,1900,1400
삼성코랄이비인후과의원,,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1330
의왕상쾌한이비인후과의원,휴진,N,,,900,1850,900,1850,900,1850,900,1850,900,1850,900,1250
삼송서울정형외과의원,휴진(법정공휴일만 ),N,,,900,1900,900,1900,900,1400,900,1900,900,1900,900,1400
써니이비인후과의원,전부휴진,N,,,900,1900,900,2100,900,1900,900,2100,900,1900,900,1500
화정본정형외과의원,전부 휴진,N,,,900,1900,900,2100,900,1900,900,2100,900,1900,900,1300
서울365정형외과의원,휴진(대체공휴일은 정상진료 합니다),N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
온소아청소년과의원,,N,900,1700,900,1900,900,1300,900,1900,900,1900,900,1900,900,1700
제이민정신건강의학과의원,,N,,,930,2000,930,2000,930,2000,930,2000,930,2000,900,1600
다산연합의원,평일 공휴일 휴진 / 진료 일정 홈페이지 참고,N,800,1600,800,1800,800,1800,800,1800,800,1800,800,1800,,
정배연공감동의원,휴진,N,,,930,1800,930,1800,930,1800,930,1800,930,1800,930,1300
성모메트로정형외과의원,,N,,,900,2000,900,2000,900,2000,900,2000,900,2000,900,1400
그린가정의원,일부 휴진,N,,,930,1830,930,1830,1300,2100,930,1830,930,1830,930,1300
메디케어의원,전부 휴진,N,,,830,1800,830,1800,830,1800,830,1800,830,1800,830,1300
신기찬마취통증의학과의원,전부휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500
이지가정의학과의원,전부 휴진,N,,,930,1900,930,1830,930,1830,930,1900,930,1830,,
신신플러스의원,전부 휴진,N,830,1700,830,1800,830,1800,830,2000,830,1800,830,1700,,
소유외과의원,,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1230
장형주정신건강의학과의원,휴진,N,,,930,1830,930,1830,930,1300,930,1830,930,1830,930,1400
지행척척통증의학과의원,전부휴진,N,,,900,1900,900,1900,900,1800,900,1900,900,1900,900,1400
연세노가의원,전부 휴진,Y,,,830,2030,830,1900,830,1900,830,2030,830,1900,830,1300
일산만족정형외과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
삼성드림이비인후과의원,휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1130
365한숲가정의학과의원,,N,,,900,600,900,600,900,600,900,600,900,600,900,1300
365플러스내과의원,09:00 ~ 13:00,N,900,1300,830,1700,830,1700,830,1700,830,1700,830,1700,830,1300
아트라인성형외과의원,,N,,,,,,,,,,,,,,
새솔외과의원,전부휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
논현신경과의원,,N,,,,,,,,,,,,,,
서현석정형외과의원,전부휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
정인복지의료생협 정인의원,정상 진료,N,,,,,,,,,,,,,,
팔팔신경외과의원,,N,,,,,,,,,,,,,,
박인호피부과의원,,N,,,930,1900,930,1900,930,1900,930,1300,930,1900,930,1400
연세열린의원,,N,900,1800,900,2000,900,2000,900,2000,900,2000,900,2000,900,1800
아이엠정형외과의원,종일휴진,N,,,830,1830,830,1830,830,1830,830,1830,830,1830,830,1300
청라밝은의원,,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400
행신현대의원,전부 휴진,N,,,900,630,900,630,900,630,900,630,900,630,900,1300
사랑소아청소년과의원,휴진,N,,,900,1830,900,1830,1400,1830,900,1830,900,1830,900,1300
서울온의원,전부 휴진,N,,,830,600,830,600,830,600,830,1300,830,600,830,1300
서울마디의원,전부 휴진,N,,,900,1800,900,1800,900,1330,900,1800,900,1800,900,1330
서울꾸러기365의원,,N,1030,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,2030
연세클리어의원,휴무,N,,,930,1900,930,1900,930,1900,930,1900,930,1900,930,1500
오월희망의원,,Y,1000,100,900,800,900,800,900,800,900,800,900,800,830,200
성모에스마취통증의학과의원,진료,N,900,1300,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300
드림모아의원,오후 6시이후,N,1000,1500,1000,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,1700
서울수이비인후과의원,전부 휴진,N,,,900,2000,900,1900,900,1900,900,2000,900,1900,900,1500
고은미인의원,,N,,,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600
행복한서울의원,(대체공휴일포함)휴진,N,,,900,1800,800,1800,900,1200,900,1800,900,1800,900,1200
올바른정형외과의원,오전9시~오후3시,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500
서울밝은안과의원,전부 휴진,N,,,900,1810,900,1810,900,1810,900,1810,900,1810,900,1330
아이고운소아청소년과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,,
한사랑안과의원,휴진,N,,,,,,,,,,,,,,
솔소아청소년과의원,휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400
원당오케이마취통증의학과의원,종일휴진,N,,,900,1830,900,1930,900,1830,900,1930,900,1830,900,1400
Y정신건강의학과의원,전부 휴진,N,,,1000,1900,1000,1900,1000,1300,1000,1900,1000,1900,1000,1300
아이웰봄 소아청소년과의원,오후 1시이후 휴진,Y,0,0,900,2100,900,2100,900,2100,900,2100,900,2100,900,1600
솔빛소아청소년과의원,,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
좋은샘가정의학과의원,휴진,N,,,930,1830,930,1830,930,1250,930,1830,930,1830,900,1250
별내참사랑의원,"명절 연휴 시 사정에 따란 변경 될수 있으며, 명절 당일은 휴진입니다.",N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
장그린내과의원,,N,,,,,,,,,,,,,,
분당톡스앤필의원,전부휴진,N,,,1000,1900,1000,2100,1000,1900,1000,2100,1000,2100,1000,1600
광교내과의원,휴진,N,,,830,1800,830,1800,830,1800,830,1300,830,1800,830,1300
편안내과의원,,N,1000,1400,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600
고윤희산부인과외과의원,전부 휴진,N,,,930,1930,930,1800,930,1800,1300,1930,930,1930,930,1300
영내과의원,전부 휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400
일산미래내과의원,휴진,N,,,830,1800,830,1800,830,1800,830,1800,830,1800,830,1400
안성신통마취통증의학과의원,공휴일 휴진,N,,,900,1730,900,1730,900,1730,900,1730,900,1730,,
삼성메디의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
병점정형외과의원,전부휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1330
꼬꼬마소아청소년과의원,오후2시이후,N,900,1400,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600
구리정형외과의원,휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300
바른서울이비인후과의원,전부 휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1350
아임스타의원,휴진,N,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,
조윤성이비인후과의원,전부휴진,N,,,900,1830,900,1830,900,1300,900,1830,900,1830,900,1300
인계365힐링의원,,N,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200
광명우신의원,전부 휴진,N,900,1230,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230
서정성세의원,오후 6시 이후 휴진,N,900,1800,900,2100,900,2100,900,2100,900,2100,900,2100,900,1800
연세항통의원,전부 휴진,N,,,900,1900,900,1900,900,1300,900,1900,900,1900,900,1300
일산모든내과의원,,N,,,,,,,,,,,,,,
365편한내과의원,08시40분 ~ 12시40분 진료함,N,840,1230,840,1830,840,1830,840,1830,840,1830,840,1830,840,1230
한강정신건강의학과의원,전부 휴진,N,,,930,1730,930,1730,1400,1730,930,1730,930,1730,930,1220
마음속내과 의원,전부 휴진,N,0,0,830,1800,830,1800,830,1800,830,1800,830,1800,830,1400
병점탑내과의원,전부휴진,N,0,0,900,1800,900,1800,900,1300,900,1800,900,1800,900,1300
속사랑내과의원,휴진,N,,,,,,,,,,,,,,
안산무지개연합의원,,N,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100
골드정형외과의원,오전9시-오추2시,N,900,1400,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
소하진내과의원,진료가능,N,0,0,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600
싱싱가정의원,전부휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300
그릿시내내과의원,전부휴진,N,,,830,1800,830,1800,830,1800,830,1300,830,1800,830,1300
권선연세내과의원,,N,,,,,,,,,,,,,,
밀라비의원,,N,,,930,1900,930,1900,930,1900,930,1900,930,1900,930,1400
일산차앤박피부과의원,전부휴진,N,,,,,,,,,,,,,,
SJ美의원,전부 휴진,N,,,930,1930,930,1930,930,1930,930,1930,930,1930,900,1500
모래내굿모닝내과의원,,N,,,900,1900,900,2100,900,1900,900,2100,900,1900,900,1600
향남봄소아청소년과의원,휴진,N,,,900,2000,900,2000,900,2000,900,2000,900,2000,900,1400
광교신경과의원,휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
남양뉴타운외과의원,,N,0,0,830,1900,830,1900,830,1900,830,1900,830,1900,830,1400
365아이맘의원,,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600
파크뷰의원,휴진,N,,,,,,,,,,,,,,
척척정형외과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600
휴먼피부과의원 청라점,전부휴진,N,,,1000,2030,1000,1900,1000,2030,1000,1900,1000,2030,1000,1600
송도센트럴이비인후과의원,휴진,N,,,900,1900,900,1900,900,1300,900,1900,900,1900,900,1400
조정훈유바외과의원,전부휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500
더그레이스의원,,N,,,1000,1900,1000,1900,1000,2100,1000,1900,1000,2100,1000,1600
이화여성의원,,N,,,900,1800,900,1800,900,1300,900,1800,900,1800,900,1300
삼성행복한내과의원,휴진,N,,,930,1830,930,1830,930,1830,930,1830,930,1830,900,1500
빛안과의원,휴진,N,,,930,1830,930,1830,930,1830,930,1830,930,1830,930,1400
서울탑내과의원,투석치료만 가능,N,,,900,1800,900,1400,900,1800,900,1400,900,1800,900,1400
한평주정신건강의학과의원,전부 휴진,N,,,930,1800,930,1800,930,1800,930,1800,930,1800,930,1500
연세권마취통증의학과의원,전부휴진,N,0,0,900,1830,900,1830,900,2100,1400,1830,900,1830,900,1330
고려웰가정의학과의원,휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
더우리들신경외과의원,휴진,N,,,900,2100,900,1900,1400,2100,900,1900,900,1900,900,1400
365키즈소아청소년과의원,09시00분~13시00분,N,900,1300,830,2030,830,2030,830,2030,830,2030,830,2030,900,1400
로데오소아청소년과의원,공휴일도 주말과 진료시간 동일합니다.,N,900,1600,830,2000,830,2000,830,2000,830,2000,830,2000,900,1600
연합한강내과의원,전부휴진,N,,,,,,,,,,,,,,
드림산부인과의원,휴진,N,,,930,600,930,600,930,600,930,600,930,600,,
우성안과의원,전부휴진,N,0,0,900,1600,900,1600,900,1600,900,1600,900,1600,900,1200
단아한미인의원,전부 휴진,N,,,1000,1900,1000,2100,1000,1900,1000,1900,1000,1900,1000,1600
연세플러스소아청소년과의원,휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
엘키즈의원,,N,900,1700,900,2100,900,2100,900,2100,900,2100,900,2100,900,1700
가좌우리의원,휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300
삼성바른정형외과의원,휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
정민호샤인의원,정상진료,N,,,1000,1900,1000,1900,1000,1900,1000,1900,1400,2100,,
봉봉가정의학과의원,휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1330
장안속내과의원,,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400
마음행복정신건강의학과의원,휴진,N,,,930,2000,930,1900,930,1900,930,2000,930,1900,930,1400
이은신경외과의원,휴진,N,,,900,1830,900,1830,900,1830,900,1300,900,1830,900,1430
미래성모이비인후과의원,휴진,N,,,900,1900,900,1900,900,1900,900,1300,900,1900,900,1500
광교윌내과의원,,N,,,800,2100,800,1800,800,1800,800,1800,800,2100,800,1400
장튼튼내과의원,전부 휴진,N,,,830,1830,830,1830,830,1830,830,1830,830,1830,830,1300
고은맘소아청소년과의원,전부휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,,
한그루 소아청소년과 의원,전부휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400
서재서울이비인후과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1900,900,1900,,
화서의원,전부 휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300
연세맑은내과의원,전부 휴진,N,,,900,1900,900,1900,900,1900,900,1300,900,1900,900,1300
향산제이메디컬의원,전부휴진,N,,,,,,,,,,,,,,
연세정의원,전부휴진,N,,,840,1830,840,1830,840,1200,840,1830,840,1830,840,1200
서울아산정형외과의원,,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300
청담더블유안과의원,,N,,,930,1830,,,930,1830,930,1830,930,1830,930,1400
코뿔소이비인후과의원,휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300
백세미래의원,휴진,N,,,830,1830,830,1830,830,1830,830,1830,830,1830,830,1400
서봉수내과의원,,N,,,,,,,,,,,,,,
콕마취통증의학과의원,전부 휴진,N,,,900,1800,900,1800,900,1800,900,1800,900,1800,900,1800
더원마취통증의학과의원,휴진,N,,,930,1830,930,1830,930,1830,930,1830,930,1830,930,1330
박홍용성형외과의원,휴진,N,,,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500
연세선내과의원,전부 휴진,N,,,900,1800,900,1800,900,1800,900,1300,900,1800,900,1300
포에버 의원,전부 휴진,N,,,1000,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1500
연세88마취통증의학과의원,휴진,N,,,900,1800,900,1800,900,1300,900,1800,900,1800,830,1400
세인트여성의원,전부 휴진,N,,,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400
